id_reserva,fecha_reserva,destino,nombre_tour,tipo_tour,pax_adultos,pax_ninos,pais_origen,idioma_guia,precio_unitario,ingreso_total,duracion_horas,calificacion,metodo_pago,estado_reserva,id_guia,temporada,mes,anio,email_contacto
RES05715,2021-01-14,Cozumel,Snorkel El Cielo,Grupal,6,1.0,Suecia,Español,925.54,6016.01,4.0,3.7,Transferencia,Completada,G019,Baja,1,2021,cliente5560@hotmail.com
RES02588,2022-06-04,Merida,Izamal + Merida,Privado,2,0.0,,Español,1095.27,2190.54,8.9,5.0,Efectivo,Completada,G039,Media,6,2022,cliente808@icloud.com
RES05516,11-06-2021,Uxmal,Uxmal + Kabah,Privado,2,1.0,Estados Unidos,Portugues,1404.84,3512.1,7.9,,Tarjeta debito,Completada,G027,Media,11,2021,cliente8622@yahoo.com
RES01415,2024-03-17,Tulum,Sian Ka'an,Grupal,19,7.0,Japon,Italiano,1130.39,25433.78,4.2,3.4,Efectivo,Completada,G015,Alta,3,2024,@dominio.com
RES01235,2022-10-20,Uxmal,Ruta Puuc,Grupal,7,2.0,Estados Unidos,Aleman,1022.26,8178.08,9.6,,Tarjeta credito,Completada,G023,Media,10,2022,cliente6065@yahoo.com
RES03867,2023-05-13,Bacalar,Laguna de los 7 Colores,Grupal,14,2.0,Mexico,Ingles,928.8,13932.0,,4.0,Tarjeta credito,Confirmada,G014,Media,5,2023,cliente6702@outlook.com
RES00436,2021-05-15,Merida,Izamal + Merida,Grupal,14,3.0,Alemania,Español,737.02,11423.81,8.0,3.8,Paypal,Completada,G002,Media,5,2021,cliente6809@yahoo.com
RES01675,2024-03-28,Playa del Carmen,Quinta Avenida + Cozumel,privad,4,2.0,Argentina,Español,1658.23,8291.15,8.5,1.1,Tarjeta credito,Pendiente,G024,Alta,3,2024,usuario.dominio.com
RES03300,2023-09-03,Merida,Izamal + Merida,Grupal,9,0.0,,Italiano,606.84,5461.56,2.6,3.6,Tarjeta credito,Pendiente,G001,Baja,9,2023,cliente4979@hotmail.com
RES00366,2021-08-23,Cozumel,Buceo Arrecife Palancar,Grupal,10,2.0,Polonia,Ingles,1317.57,14493.27,4.5,5.0,Tarjeta credito,Completada,G024,Alta,8,2021,cliente4324@hotmail.com
RES04425,2023-07-07,Cozumel,Tour Isla Cozumel,Privado,3,1.0,Argentina,Español,1830.07,6405.24,6.3,2.8,Tarjeta credito,Completada,G019,Alta,7,2023,
RES00232,2022-10-25,Uxmal,Ruta Puuc,Grupal,16,,Reino Unido,Aleman,997.5,18453.75,6.0,3.9,Transferencia,Completada,G035,Media,10,2022,cliente6221@icloud.com
RES05357,2023-04-28,Chichen Itza,Chichen Itza + Cenote Ik Kil,Grupal,7,3.0,Polonia,Español,1382.88,11754.48,9.7,4.0,Transferencia,Completada,G020,Alta,4,2023,cliente3736@yahoo.com
RES00148,2022-01-09,Holbox,Punta Mosquito,Grupal,20,5.0,Estados Unidos,Español,875.1,19689.75,6.1,5.0,Efectivo,Cancelada,G026,Baja,1,2022,cliente5111@icloud.com
RES05299,2021-09-09,Bacalar,Kayak Canales,Privado,2,,Argentina,Aleman,1207.57,2415.14,6.2,3.6,Transferencia,Completada,G035,Baja,9,2021,cliente3423@outlook.com
RES03089,2024-03-04,Akumal,Snorkel Tortugas Akumal,Privado,4,2.0,Francia,Español,1348.68,6743.4,9.2,3.4,Paypal,Pendiente,G031,Alta,3,2024,cliente4070@gmail.com
RES04088,2021-07-19,Chichen Itza,Valladolid + Chichen Itza,Grupal,15,1.0,Canada,Portugues,1373.83,21294.36,7.6,4.2,Transferencia,Completada,G037,Alta,7,2021,cliente6437@hotmail.com
RES03555,2022-11-15,Bacalar,Laguna de los 7 Colores,Privado,2,0.0,Brasil,Ingles,1246.21,2492.42,8.3,3.2,Paypal,Completada,G015,Media,11,2022,cliente2564@gmail.com
RES00408,2023-11-03,Cozumel,Snorkel El Cielo,Grupal,9,1.0,Reino Unido,Español,1100.03,10450.28,3.4,4.8,Tarjeta credito,Completada,G020,Media,11,2023,cliente1908@icloud.com
RES05573,2022-04-22,Uxmal,Uxmal + Kabah,Grupal,8,3.0,Mexico,Ingles,1198.25,11383.38,5.2,3.9,Efectivo,Confirmada,G007,Alta,4,2022,cliente2395@icloud.com
RES03457,2021-08-24,Akumal,Snorkel Tortugas Akumal,Grupal,18,2.0,España,Ingles,1037.45,19711.55,5.5,5.0,Efectivo,Completada,G014,Alta,8,2021,
RES02091,2023-03-27,Chichen Itza,Valladolid + Chichen Itza,Grupal,5,0.0,Reino Unido,Ingles,1355.6,6778.0,7.9,4.3,Transferencia,Completada,G037,Alta,3,2023,cliente491@outlook.com
RES00087,2024-03-23,Cozumel,Buceo Arrecife Palancar,Grupal,5,2.0,,Ingles,1363.61,8181.66,5.0,4.7,Transferencia,Completada,G019,Alta,3,2024,cliente5197@outlook.com
RES03577,2021-11-23,Cancun,Snorkel Arrecife,Grupal,20,0.0,Reino Unido,Ingles,,15472.0,3.3,3.2,Efectivo,Cancelada,G008,Media,11,2021,cliente5503@icloud.com
RES03272,2023-01-29,Merida,Haciendas del Mayab,Grupal,10,5.0,Estados Unidos,,627.62,7845.25,3.5,2.6,Tarjeta credito,Completada,G020,Baja,1,2023,cliente5126@outlook.com
RES00845,2022-09-13,Akumal,Cenote Yalku,Grupal,12,5.0,Estados Unidos,Español,666.53,9664.68,7.3,5.0,Efectivo,Completada,G003,Baja,9,2022,cliente8865@outlook.com
RES01032,2022-03-15,Tulum,Cenote Gran Cenote,Privado,3,1.0,Reino Unido,Español,1822.33,6378.15,9.0,5.0,Transferencia,Completada,G013,Alta,3,2022,cliente6008@yahoo.com
RES03766,2022-07-02,Uxmal,Ruta Puuc,Grupal,16,2.0,Australia,Español,1308.23,22239.91,7.2,1.9,tarjeta credito,Confirmada,G025,Alta,7,2022,us er@gmail.com
RES04356,2023-12-24,Cozumel,Tour Isla Cozumel,Privado,1,0.0,Mexico,Español,2062.85,2062.85,6.2,5.0,Efectivo,Completada,G026,Alta,12,2023,cliente293@hotmail.com
RES03904,2021-12-31,Tulum,Sian Ka'an,Grupal,18,5.0,Estados Unidos,Español,1056.71,21662.56,,4.7,Paypal,Completada,G003,Alta,12,2021,cliente4192@icloud.com
RES02988,2023-11-11,Tulum,Cenote Gran Cenote,Grupal,20,7.0,Belgica,Ingles,1036.48,24357.28,7.7,5.0,Efectivo,Completada,G011,Media,11,2023,cliente5524@yahoo.com
RES04377,2023-10-27,Tulum,Cenote Gran Cenote,Grupal,6,0.0,Canada,Aleman,882.16,5292.96,6.3,4.8,Efectivo,Completada,G031,Media,10,2023,cliente5044@hotmail.com
RES02629,2022-11-26,Akumal,Snorkel Tortugas Akumal,Privado,4,0.0,Mexico,Italiano,1277.99,5111.96,2.7,2.2,Efectivo,Completada,G010,Media,11,2022,cliente6592@yahoo.com
RES03801,2023-04-09,Chichen Itza,Chichen Itza + Cenote Ik Kil,Privado,4,1.0,Mexico,Español,2349.52,10572.84,9.7,,Tarjeta credito,Completada,G026,Alta,4,2023,cliente7008@outlook.com
RES03823,2024-02-10,Tulum,Ruinas de Tulum,Privado,2,0.0,,Español,99999.0,2483.22,10.1,4.2,Tarjeta debito,Completada,G021,Baja,2,2024,cliente4585@outlook.com
RES00856,2021-10-07,Akumal,Cenote Yalku,Grupal,12,1.0,Estados Unidos,Ingles,776.06,9700.75,,,Transferencia,Pendiente,G037,Media,10,2021,cliente7507@icloud.com
RES03004,2024-01-07,Tulum,Cenote Dos Ojos,Grupal,5,0.0,Mexico,Español,809.76,4048.8,7.7,4.9,Tarjeta debito,Confirmada,G039,Baja,1,2024,cliente6674@outlook.com
RES00079,2023-07-06,Tulum,Ruinas de Tulum,Grupal,10,5.0,Mexico,,1082.1,13526.25,3.2,3.4,Efectivo,Cancelada,G037,Alta,7,2023,cliente6701@hotmail.com
RES02993,2022-05-24,Chichen Itza,Chichen Itza + Cenote Ik Kil,Grupal,15,2.0,,Español,1213.16,19410.56,6.8,3.8,Tarjeta credito,Completada,G035,Media,5,2022,cliente2745@yahoo.com
RES02248,2021-11-20,Bacalar,Fuerte de San Felipe,privad,3,0.0,Mexico,Ingles,1327.28,3981.84,4.5,4.9,Efectivo,Completada,G024,Media,11,2021,cliente5299@gmail.com
RES05917,2022-07-03,Merida,Centro Historico Merida,Grupal,19,3.0,Estados Unidos,Ingles,825.81,16929.1,200.0,4.8,Tarjeta credito,Pendiente,G023,Alta,7,2022,cliente5636@yahoo.com
RES05510,2024-03-20,Uxmal,Uxmal + Kabah,Grupal,5,1.0,Mexico,Aleman,1151.05,6330.77,10.3,4.9,Tarjeta debito,Pendiente,G022,Alta,3,2024,cliente186@yahoo.com
RES05550,2023-12-10,Uxmal,Uxmal + Kabah,Privado,2,0.0,Polonia,Ingles,1667.01,3334.02,9.3,3.7,Tarjeta credito,Completada,G023,Alta,12,2023,cliente2497@outlook.com
RES00759,2023-09-27,Bacalar,Laguna de los 7 Colores,Privado,3,1.0,Mexico,Español,1211.75,4241.12,5.5,4.7,Paypal,Completada,G004,Baja,9,2023,cliente5994@icloud.com
RES04575,2022-07-02,Uxmal,Ruta Puuc,Privado,2,1.0,Brasil,Italiano,1752.04,4380.1,5.0,4.6,Efectivo,Pendiente,G007,Alta,7,2022,cliente1036@icloud.com
RES03356,2022-07-13,Bacalar,Kayak Canales,Grupal,16,1.0,Suecia,Italiano,1169.15,19290.98,6.2,4.6,Efectivo,Completada,G040,Alta,7,2022,cliente4833@gmail.com
RES00789,2023-04-07,Uxmal,Uxmal + Kabah,Grupal,11,1.0,Estados Unidos,Frances,1186.24,13641.76,8.7,4.8,Tarjeta credito,Completada,G015,Alta,4,2023,cliente5667@outlook.com
RES02280,2021-11-01,Playa del Carmen,Xcaret,Grupal,12,1.0,Mexico,Español,,10736.38,4.6,4.7,Transferencia,Cancelada,G002,Media,11,2021,cliente4310@hotmail.com
RES03721,2023-04-08,Cancun,Zona Hotelera Tour,Privado,3,1.0,,Español,1402.27,4907.94,9.8,5.0,Tarjeta credito,Pendiente,G031,Alta,4,2023,cliente2665@hotmail.com
RES04274,2021-06-16,Uxmal,Ruta Puuc,Privado,2,0.0,Brasil,Ingles,1615.16,3230.32,7.9,4.9,Transferencia,Completada,,Media,6,2021,cliente7365@yahoo.com
RES05007,2023-03-07,Chichen Itza,Valladolid + Chichen Itza,Grupal,4,1.0,Canada,Ingles,1432.74,6447.33,9.5,,Efectivo,Completada,G036,Alta,3,2023,cliente5637@yahoo.com
RES04802,2022-06-01,Akumal,Snorkel Tortugas Akumal,Privado,1,0.0,,Español,1174.5,1174.5,10.1,5.0,Tarjeta debito,Cancelada,G030,Media,6,2022,cliente3348@yahoo.com
RES03632,2024-03-20,Akumal,Snorkel Tortugas Akumal,Grupal,13,0.0,Mexico,Español,968.1,12585.3,5.8,4.0,Efectivo,Completada,G013,Alta,3,2024,cliente8727@yahoo.com
RES04513,2021-10-15,Playa del Carmen,Quinta Avenida + Cozumel,Grupal,20,4.0,Mexico,Ingles,860.34,18927.48,5.8,5.0,Tarjeta debito,Pendiente,G019,Media,10,2021,cliente9878@yahoo.com
RES03804,2021-01-30,Uxmal,Ruta Puuc,Grupal,12,,Canada,Italiano,788.32,11430.64,,4.1,Tarjeta credito,Completada,G038,Baja,1,2021,cliente9873@hotmail.com
RES02177,2023-02-09,Tulum,Cenote Gran Cenote,Grupal,16,2.0,Francia,Italiano,845.66,14376.22,8.4,5.0,Tarjeta debito,Completada,G025,Baja,2,2023,cliente9245@outlook.com
RES00425,2023-09-28,Merida,Centro Historico Merida,Privado,4,2.0,Reino Unido,Frances,873.93,4369.65,7.8,5.0,Tarjeta credito,Cancelada,G022,Baja,9,2023,cliente5870@yahoo.com
RES00393,2021-06-26,Akumal,Snorkel Tortugas Akumal,Grupal,19,8.0,Francia,Español,846.16,19461.68,5.4,5.0,Transferencia,Completada,G003,Media,6,2021,cliente4088@hotmail.com
RES04501,2023-11-07,Tulum,Ruinas de Tulum,Grupal,14,1.0,Reino Unido,Ingles,1041.97,15108.57,6.7,5.0,Efectivo,Completada,G034,Media,11,2023,cliente1960@yahoo.com
RES05701,2022-03-23,Cancun,Zona Hotelera Tour,Privado,2,0.0,Mexico,Ingles,1259.13,2518.26,7.8,1.0,Tarjeta credito,Completada,G022,Alta,3,2022,cliente7411@yahoo.com
RES02240,2022-08-14,Tulum,Cenote Gran Cenote,Privado,4,0.0,Italia,,1711.27,6845.08,7.7,5.0,Efectivo,Confirmada,G017,Alta,8,2022,cliente4907@gmail.com
RES00105,2021-06-04,Merida,Izamal + Merida,Grupal,14,2.0,Colombia,Italiano,711.21,10668.15,4.5,4.1,Efectivo,Completada,,Media,6,2021,cliente1084@icloud.com
RES02673,2021-07-22,Playa del Carmen,Xel-Ha,Grupal,6,0.0,Polonia,Español,944.4,5666.4,7.0,5.0,Efectivo,Completada,G003,Alta,7,2021,cliente5411@icloud.com
RES05520,2021-09-16,Chichen Itza,Valladolid + Chichen Itza,Grupal,9,4.0,Estados Unidos,Español,1092.13,12013.43,5.8,3.8,Tarjeta credito,Completada,G009,Baja,9,2021,cliente9143@yahoo.com
RES03690,2022-04-18,Merida,Centro Historico Merida,Privado,2,1.0,Estados Unidos,Portugues,1339.2,3348.0,6.2,5.0,Tarjeta debito,Completada,G023,Alta,4,2022,cliente3476@gmail.com
RES02069,2022-01-21,Holbox,Tour Isla Holbox,Grupal,5,2.0,Canada,Italiano,838.03,5028.18,9.5,1.2,Efectivo,Completada,G008,Baja,1,2022,cliente2188@outlook.com
RES04025,2023-02-04,Cozumel,Buceo Arrecife Palancar,Grupal,11,0.0,Italia,Italiano,985.73,10843.03,5.5,,Tarjeta debito,Completada,,Baja,2,2023,cliente8245@yahoo.com
RES03494,2023-01-10,Merida,Haciendas del Mayab,Grupal,12,6.0,Mexico,Español,,9153.0,3.2,4.8,Efectivo,Completada,G006,Baja,1,2023,cliente1786@outlook.com
RES01949,2022-08-17,Tulum,Ruinas de Tulum,Grupal,19,7.0,Mexico,Ingles,1087.93,24478.43,8.7,3.7,Efectivo,Completada,G028,Alta,8,2022,cliente3587@outlook.com
RES01460,2022-09-05,Akumal,Snorkel Tortugas Akumal,Privad0,1,0.0,Estados Unidos,Ingles,1032.24,1032.24,7.8,4.2,Tarjeta credito,Completada,G017,Baja,9,2022,cliente7385@yahoo.com
RES01769,2021-09-04,Cancun,Snorkel Arrecife,Privado,3,,Mexico,Español,917.15,3210.03,9.9,4.7,Efectivo,Cancelada,G027,Baja,9,2021,cliente2282@yahoo.com
RES03299,2021-03-07,Bacalar,Fuerte de San Felipe,Grupal,4,0.0,Mexico,Ingles,,4152.6,3.3,5.0,Transferencia,Completada,,Alta,3,2021,cliente1456@hotmail.com
RES05020,2023-08-07,Playa del Carmen,Xel-Ha,Grupal,16,1.0,Estados Unidos,Español,1015.16,16750.14,4.6,2.8,Tarjeta debito,Completada,G006,Alta,8,2023,cliente8566@hotmail.com
RES03880,2023-11-02,Uxmal,Uxmal + Kabah,Grupal,7,3.0,Argentina,Ingles,932.02,7922.17,6.4,5.0,Tarjeta credito,Completada,G018,Media,11,2023,cliente3550@yahoo.com
RES05778,2021-07-09,Holbox,Tour Isla Holbox,Grupal,8,1.0,Suecia,Frances,1188.68,10103.78,2.7,5.0,Tarjeta credito,Cancelada,G034,Alta,7,2021,cliente7333@yahoo.com
RES01588,2023-07-14,Playa del Carmen,Xel-Ha,Privado,2,,Mexico,Español,1620.71,4051.78,10.2,4.9,Efectivo,Completada,G019,Alta,7,2023,cliente5506@yahoo.com
RES04668,2022-06-07,Tulum,Ruinas de Tulum,Grupal,17,3.0,Mexico,Ingles,1042.01,19277.19,7.7,99.0,Efectivo,Confirmada,G021,Media,6,2022,cliente5608@yahoo.com
RES01732,2021-12-21,Holbox,Avistamiento Tiburon Ballena,Grupal,18,3.0,Estados Unidos,Ingles,1165.96,22736.22,3.4,3.7,Tarjeta credito,Completada,G002,Alta,12,2021,cliente697@outlook.com
RES05749,2022-07-07,Cozumel,Snorkel El Cielo,Grupal,7,0.0,Canada,Español,1282.15,8975.05,3.3,5.0,Tarjeta credito,Completada,G018,Alta,7,2022,cliente1664@yahoo.com
RES04701,2021-10-25,Bacalar,Fuerte de San Felipe,Grupal,20,1.0,Mexico,Portugues,922.51,18911.45,3.9,5.0,Efectivo,Completada,G038,Media,10,2021,cliente9439@icloud.com
RES00183,2024-01-29,Uxmal,Uxmal + Kabah,Grupal,6,,Mexico,Ingles,784.41,5883.07,9.1,4.9,Tarjeta debito,Completada,G001,Baja,1,2024,cliente5414@hotmail.com
RES01792,2023-03-10,Playa del Carmen,Quinta Avenida + Cozumel,Grupal,8,4.0,España,Frances,1101.48,11014.8,,5.0,Transferencia,Completada,G006,Alta,3,2023,
RES02356,2021-12-04,Bacalar,Fuerte de San Felipe,Grupal,9,0.0,Canada,Español,995.47,8959.23,10.5,4.8,Tarjeta credito,Completada,G030,Alta,12,2021,cliente7337@icloud.com
RES01941,2022-04-18,Tulum,Cenote Gran Cenote,Grupal,20,10.0,Canada,Portugues,1103.41,27585.25,5.4,,Tarjeta credito,Completada,G005,Alta,4,2022,cliente9580@gmail.com
RES00703,2021-01-11,Bacalar,Fuerte de San Felipe,Grupal,16,6.0,Francia,Aleman,817.3,15528.7,5.9,4.3,Transferencia,Completada,G010,Baja,1,2021,cliente1051@icloud.com
RES02443,2022-06-07,Chichen Itza,Chichen Itza + Cenote Ik Kil,Grupal,12,4.0,Estados Unidos,Portugues,1168.02,16352.28,8.7,4.7,Efectivo,Completada,G029,Media,6,2022,cliente6024@yahoo.com
RES04031,2022-11-08,Merida,Haciendas del Mayab,Grupal,8,2.0,Francia,Aleman,722.39,6501.51,9.1,5.0,Tarjeta debito,Completada,G030,Media,11,2022,cliente7481@outlook.com
RES00497,2022-06-04,Bacalar,Kayak Canales,Grupal,16,3.0,Mexico,Español,884.16,15472.8,7.0,3.3,Efectivo,Completada,G018,Media,6,2022,cliente1154@outlook.com
RES04692,2021-05-23,Merida,Centro Historico Merida,Grupal,12,4.0,Canada,Español,687.33,9622.62,2.8,4.7,Paypal,Completada,G021,Media,5,2021,cliente6423@outlook.com
RES00465,2021-11-22,Chichen Itza,Valladolid + Chichen Itza,Grupal,10,0.0,Colombia,Ingles,1267.74,12677.4,3.9,1.7,Tarjeta debito,Completada,G014,Media,11,2021,cliente1259@hotmail.com
RES05644,2021-12-07,Holbox,Avistamiento Tiburon Ballena,Grupal,9,4.0,Francia,Ingles,1342.49,14767.39,8.7,3.8,Tarjeta credito,Completada,G029,Alta,12,2021,cliente844@hotmail.com
RES05215,2023-01-12,Uxmal,Uxmal + Kabah,Grupal,18,7.0,Francia,Italiano,920.67,19794.4,7.5,4.1,Tarjeta debito,Pendiente,G029,Baja,1,2023,cliente1468@hotmail.com
RES00173,2021-05-05,Tulum,Ruinas de Tulum,Grupal,10,4.0,Alemania,Español,926.02,11112.24,10.0,5.0,Tarjeta debito,Completada,G027,Media,5,2021,cliente9662@outlook.com
RES02021,2022-09-29,Akumal,Snorkel Tortugas Akumal,Privado,2,0.0,Francia,Español,1036.82,2073.64,3.9,-1.0,Paypal,Cancelada,G024,Baja,9,2022,cliente138@icloud.com
RES05787,2022-06-27,Cancun,Isla Mujeres,Grupal,4,1.0,Francia,Español,721.75,3247.88,8.4,1.0,Tarjeta credito,Completada,G032,Media,6,2022,cliente2963@gmail.com
RES05373,2021-03-31,Tulum,Cenote Dos Ojos,Grupal,4,1.0,,Italiano,1226.91,5521.1,10.4,5.0,Efectivo,Completada,G018,Alta,3,2021,cliente2924@icloud.com
RES02541,2023-01-04,Akumal,Cenote Yalku,Grupal,10,1.0,Canada,Ingles,647.72,6801.06,6.4,3.7,Tarjeta credito,Completada,G027,Baja,1,2023,cliente7394@yahoo.com
RES05988,2021-06-12,Cancun,Snorkel Arrecife,Privado,2,1.0,Reino Unido,Portugues,1036.54,2591.35,9.9,3.8,Efectivo,Completada,,Media,6,2021,
RES02010,2022-12-23,Akumal,Snorkel Tortugas Akumal,Grupal,20,1.0,Mexico,Español,914.48,18746.84,10.1,,Efectivo,Completada,G036,Alta,12,2022,cliente1455@icloud.com
RES02261,2022-06-24,Uxmal,Ruta Puuc,Privado,1,0.0,Estados Unidos,Frances,1513.17,1513.17,7.3,2.4,Efectivo,Pendiente,G006,Media,6,2022,cliente8075@outlook.com
RES03085,2023-04-24,Holbox,Avistamiento Tiburon Ballena,Privado,1,0.0,Estados Unidos,Ingles,1934.46,1934.46,8.6,3.8,Efectivo,Completada,G036,Alta,4,2023,cliente8037@gmail.com
RES02113,2023-10-07,Playa del Carmen,Xel-Ha,Privado,1,0.0,Estados Unidos,Español,1174.96,1174.96,9.8,4.7,,Cancelada,G031,Media,10,2023,usuario.dominio.com
RES00901,2023-11-10,Akumal,Snorkel Tortugas Akumal,Grupal,11,0.0,Reino Unido,Español,739.1,8130.1,4.0,4.7,Tarjeta credito,Cancelada,G035,Media,11,2023,cliente6604@outlook.com
RES01447,2021-11-10,Tulum,Cenote Gran Cenote,Grupal,9,1.0,Estados Unidos,Ingles,1030.65,9791.18,7.1,3.3,Tarjeta credito,Completada,G038,Media,11,2021,cliente3527@gmail.com
RES01912,2023-10-25,Cancun,Isla Mujeres,Grupal,18,2.0,Estados Unidos,Portugues,779.29,14806.51,3.9,5.0,Efectivo,Completada,G023,Media,10,2023,cliente6606@outlook.com
RES03543,2021-06-28,Holbox,Tour Isla Holbox,Grupal,12,4.0,Alemania,Portugues,1076.16,15066.24,7.3,4.2,Tarjeta debito,Completada,G018,Media,6,2021,cliente4280@outlook.com
RES02698,2021-01-29,Playa del Carmen,Quinta Avenida + Cozumel,Privado,3,0.0,Polonia,Español,1059.61,3178.83,9.9,4.9,Tarjeta debito,Completada,G039,Baja,1,2021,cliente7996@icloud.com
RES05044,2021-07-10,Cancun,Laguna Nichupte,Grupal,10,0.0,Holanda,Frances,833.44,8334.4,8.3,5.0,Transferencia,Completada,G021,Alta,7,2021,cliente4141@outlook.com
RES03663,2021-02-26,Tulum,Ruinas de Tulum,Privado,1,0.0,Mexico,Italiano,1141.17,1141.17,6.0,4.4,Tarjeta debito,Completada,G025,Baja,2,2021,cliente4530@outlook.com
RES00742,2023-01-31,Tulum,Cenote Dos Ojos,Grupal,18,7.0,Estados Unidos,Ingles,758.9,16316.35,2.6,4.1,Efectivo,Completada,G015,Baja,1,2023,cliente7198@gmail.com
RES02294,2022-07-18,Tulum,Sian Ka'an,Privado,1,,Estados Unidos,Ingles,1656.3,1656.3,6.6,5.0,Transferencia,Completada,G009,Alta,7,2022,
RES02453,2022-02-01,Cozumel,Buceo Arrecife Palancar,Grupal,19,5.0,Mexico,Ingles,965.15,20750.72,9.2,1.8,,Confirmada,G036,Baja,2,2022,cliente8443@icloud.com
RES03753,2023-10-10,Holbox,Avistamiento Tiburon Ballena,Privado,3,1.0,,,1568.65,5490.28,10.2,5.0,Transferencia,Cancelada,G024,Media,10,2023,cliente8355@gmail.com
RES04927,2022-10-28,Cancun,Zona Hotelera Tour,Privado,2,1.0,Canada,Ingles,1225.56,3063.9,,,Efectivo,Confirmada,G004,Media,10,2022,cliente7787@yahoo.com
RES01207,2023-01-30,Bacalar,Kayak Canales,Grupal,15,7.0,Mexico,Ingles,763.17,14118.64,7.9,2.7,Transferencia,Completada,G020,Baja,1,2023,cliente6224@gmail.com
RES00510,2023-07-06,Cancun,Snorkel Arrecife,Privado,3,0.0,Francia,Italiano,1385.54,4156.62,,3.9,,Completada,G040,Alta,7,2023,cliente9264@outlook.com
RES03717,2022-01-21,Akumal,Snorkel Tortugas Akumal,Privado,4,0.0,Mexico,Ingles,967.08,3868.32,2.7,1.2,Efectivo,Pendiente,G021,Baja,1,2022,cliente3827@outlook.com
RES05002,2023-03-10,Tulum,Sian Ka'an,Grupal,15,7.0,Reino Unido,Español,1217.47,22523.19,8.0,4.7,Transferencia,Pendiente,G034,Alta,3,2023,cliente4552@icloud.com
RES03751,2022-10-19,Merida,Haciendas del Mayab,Privado,3,0.0,Polonia,Español,986.33,2958.99,6.0,5.0,Efectivo,Completada,G002,Media,10,2022,
RES04018,2021-07-02,Akumal,Cenote Yalku,Privado,2,1.0,Brasil,Ingles,1507.07,3767.67,6.9,3.8,Tarjeta credito,Completada,G005,Alta,7,2021,@dominio.com
RES05466,2021-06-06,Cozumel,Tour Isla Cozumel,Grupal,13,5.0,Mexico,Frances,1143.3,17721.15,7.4,5.0,Transferencia,Confirmada,G006,Media,6,2021,cliente9233@hotmail.com
RES01550,2022-04-19,Playa del Carmen,Quinta Avenida + Cozumel,Grupal,14,4.0,Estados Unidos,Ingles,1119.64,17914.24,9.0,5.0,Tarjeta debito,Completada,G007,Alta,4,2022,cliente6226@yahoo.com
RES03030,2021-01-10,Cancun,Snorkel Arrecife,Grupal,19,7.0,Italia,Frances,664.62,14953.95,9.6,,Efectivo,Completada,G002,Baja,1,2021,sinArroba.com
RES05411,2024-02-14,Tulum,Ruinas de Tulum,Privado,3,1.0,Canada,Español,1258.91,4406.19,4.7,3.1,Efectivo,Confirmada,G030,Baja,2,2024,cliente7300@outlook.com
RES02203,2023-11-07,Playa del Carmen,Xel-Ha,Privado,4,2.0,Mexico,Español,1361.48,6807.4,5.7,4.7,Tarjeta credito,Confirmada,G038,Media,11,2023,cliente9227@hotmail.com
RES02567,2022-06-02,Merida,Haciendas del Mayab,Grupal,12,3.0,Mexico,,666.84,9002.34,4.7,5.0,Efectivo,Completada,G006,Media,6,2022,cliente6484@gmail.com
RES03837,2023-03-06,Uxmal,Ruta Puuc,Privado,1,0.0,Mexico,Ingles,1817.92,1817.92,6.9,5.0,Tarjeta credito,Completada,G005,Alta,3,2023,cliente4191@yahoo.com
RES02045,2021-09-27,Bacalar,Laguna de los 7 Colores,Grupal,8,0.0,Estados Unidos,Español,788.47,6307.76,7.9,4.6,Tarjeta debito,Completada,G007,Baja,9,2021,cliente8137@gmail.com
RES00768,2022-10-29,Bacalar,Laguna de los 7 Colores,Grupal,11,5.0,Canada,Italiano,870.04,11745.54,7.3,,Transferencia,Confirmada,G010,Media,10,2022,cliente9237@outlook.com
RES05887,2021-12-18,Cozumel,Buceo Arrecife Palancar,Grupal,14,6.0,Estados Unidos,Español,1239.99,21079.83,6.2,5.0,Efectivo,Confirmada,G036,Alta,12,2021,cliente7962@outlook.com
RES03700,2022-06-23,Cancun,Snorkel Arrecife,Privado,4,1.0,Mexico,Español,1236.13,5562.59,9.5,3.9,Efectivo,Completada,G024,Media,6,2022,cliente6118@icloud.com
RES01509,2021-09-08,Tulum,Cenote Dos Ojos,Privado,2,1.0,Francia,Frances,1322.13,3305.33,9.5,3.1,,Completada,G004,Baja,9,2021,cliente7765@yahoo.com
RES03135,2023-03-17,Holbox,Tour Isla Holbox,Grupal,12,6.0,Reino Unido,Ingles,1174.11,17611.65,8.3,5.0,Tarjeta debito,Completada,G016,Alta,3,2023,cliente9202@yahoo.com
RES05873,2021-04-16,Uxmal,Uxmal + Kabah,Grupal,17,2.0,Francia,Ingles,1211.87,21813.66,6.9,4.1,Transferencia,Cancelada,,Alta,4,2021,cliente1377@outlook.com
RES00422,2024-02-02,Uxmal,Uxmal + Kabah,Grupal,9,1.0,Mexico,Frances,835.61,7938.3,7.0,4.0,Tarjeta debito,Cancelada,G011,Baja,2,2024,cliente1827@yahoo.com
RES00124,2021-02-14,Bacalar,Laguna de los 7 Colores,Grupal,14,,Mexico,Frances,740.78,12593.26,7.6,4.7,Efectivo,Completada,G013,Baja,2,2021,cliente7955@outlook.com
RES05010,2023-06-01,Uxmal,Uxmal + Kabah,Privado,1,,Mexico,Español,1508.38,1508.38,6.6,4.2,Crypto,Completada,G025,Media,6,2023,cliente4808@icloud.com
